name	comparisons	concepts	mean_distance_pm	mean_distance_wn	pval
GOBP_ACTOMYOSIN_CONTRACTILE_RING_ORGANIZATION	15	6	0.3973897609350902	0.3963774439898998	0.9773074361352738
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_ENDOGENOUS_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_I_VIA_ER_PATHWAY	21	7	0.4589250958909722	0.4757987907343755	0.7421592417378196
GOBP_AMEBOIDAL_TYPE_CELL_MIGRATION	73153	383	0.3800454045979801	0.3821620576574194	0.0002685726001003112
GOBP_AMYLOID_BETA_CLEARANCE	630	36	0.33525287279562166	0.35003337902693255	0.01355879669710379
GOBP_ACTOMYOSIN_STRUCTURE_ORGANIZATION	8001	127	0.33537464242780435	0.3313346639786047	0.03690694491315881
GOBP_ALCOHOL_METABOLIC_PROCESS	24090	220	0.28316488023536107	0.28667674320934283	0.0007272502547776357
GOBP_ATTACHMENT_OF_SPINDLE_MICROTUBULES_TO_KINETOCHORE	325	26	0.4404391738889212	0.44222748705060194	0.787756282006429
GOBP_ALPHA_BETA_T_CELL_DIFFERENTIATION	4095	91	0.3562284972382431	0.36743699111571915	8.509493999287413e-05
GOBP_APOPTOTIC_MITOCHONDRIAL_CHANGES	3003	78	0.3650334760930338	0.3752716417540755	0.0016846365600112416
GOBP_ANTIMICROBIAL_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_ANTIMICROBIAL_PEPTIDE	1485	55	0.31614229632981594	0.3153387702928478	0.8555038048740188
GOBP_ANTIMICROBIAL_HUMORAL_RESPONSE	3403	83	0.29050146282272193	0.29283278588235984	0.4081891349634388
GOBP_ARP2_3_COMPLEX_MEDIATED_ACTIN_NUCLEATION	105	15	0.30701576504608763	0.3169731827593684	0.5569256768940949
GOBP_ACUTE_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS	210	21	0.2925268578559332	0.31793513694511233	0.0361576428544631
GOBP_ANGIOTENSIN_ACTIVATED_SIGNALING_PATHWAY	55	11	0.41359352940741323	0.409013368594966	0.8244402095867529
GOBP_ARGININE_METABOLIC_PROCESS	136	17	0.3215923575959799	0.3151457855622461	0.6687257525892825
GOBP_AORTIC_VALVE_MORPHOGENESIS	496	32	0.40465724721994056	0.39580676185914243	0.2628200970309698
